Hardware,Scenario,Group,Execution,ScenarioStartTime,Action,Type,Event,Time
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720134021605,Recall,HOOK_END,,20260720134022348
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720134027031,Exact Cash Tender,HOOK_START,,20260720134027031
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720134027031,Exact Cash Tender,HOOK_END,,20260720134028383
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720134051224,First Item,HOOK_START,,20260720134051224
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720134051224,First Item,HOOK_END,,20260720134051745
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720134054083,Fries,HOOK_START,,20260720134054083
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720134054083,Fries,HOOK_END,,20260720134054398
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720134056709,Medium Coke,HOOK_START,,20260720134056709
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720134056709,Medium Coke,HOOK_END,,20260720134057048
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720134059330,Take Out Total,HOOK_START,,20260720134059330
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720134059330,Take Out Total,HOOK_END,,20260720134100245
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720134101983,Store,HOOK_START,,20260720134101983
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720134101983,Store,HOOK_END,,20260720134102420
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720134104648,Recall,HOOK_START,,20260720134104648
