Hardware,Scenario,Group,Execution,ScenarioStartTime,Action,Type,Event,Time
Drinks - KVS0302,Bump Order,1,1,20260615133032082,Serve Order,HOOK_END,,20260615133032142
Drinks - KVS0302,Bump Order,1,1,20260615133052912,Serve Order,HOOK_START,,20260615133052912
Drinks - KVS0302,Bump Order,1,1,20260615133052912,Serve Order,HOOK_END,,20260615133052963
Drinks - KVS0302,Bump Order,1,1,20260615133103324,Serve Order,HOOK_START,,20260615133103324
Drinks - KVS0302,Bump Order,1,1,20260615133103324,Serve Order,HOOK_END,,20260615133103525
Drinks - KVS0302,Bump Order,1,1,20260615133125453,Serve Order,HOOK_START,,20260615133125453
Drinks - KVS0302,Bump Order,1,1,20260615133125453,Serve Order,HOOK_END,,20260615133125704
Drinks - KVS0302,Bump Order,1,1,20260615133135869,Serve Order,HOOK_START,,20260615133135869
Drinks - KVS0302,Bump Order,1,1,20260615133135869,Serve Order,HOOK_END,,20260615133135970
Drinks - KVS0302,Bump Order,1,1,20260615133156707,Serve Order,HOOK_START,,20260615133156707
Drinks - KVS0302,Bump Order,1,1,20260615133156707,Serve Order,HOOK_END,,20260615133156907
Drinks - KVS0302,Bump Order,1,1,20260615133207115,Serve Order,HOOK_START,,20260615133207115
Drinks - KVS0302,Bump Order,1,1,20260615133207115,Serve Order,HOOK_END,,20260615133207183
Drinks - KVS0302,Bump Order,1,1,20260615133229241,Serve Order,HOOK_START,,20260615133229241
Drinks - KVS0302,Bump Order,1,1,20260615133229241,Serve Order,HOOK_END,,20260615133229343
Drinks - KVS0302,Bump Order,1,1,20260615133239662,Serve Order,HOOK_START,,20260615133239662
Drinks - KVS0302,Bump Order,1,1,20260615133239662,Serve Order,HOOK_END,,20260615133239863
Drinks - KVS0302,Bump Order,1,1,20260615133300482,Serve Order,HOOK_START,,20260615133300482
Drinks - KVS0302,Bump Order,1,1,20260615133300482,Serve Order,HOOK_END,,20260615133300582
Drinks - KVS0302,Bump Order,1,1,20260615133310894,Serve Order,HOOK_START,,20260615133310894
Drinks - KVS0302,Bump Order,1,1,20260615133310894,Serve Order,HOOK_END,,20260615133310952
Drinks - KVS0302,Bump Order,1,1,20260615133331806,Serve Order,HOOK_START,,20260615133331806
Drinks - KVS0302,Bump Order,1,1,20260615133331806,Serve Order,HOOK_END,,20260615133331857
Drinks - KVS0302,Bump Order,1,1,20260615133342194,Serve Order,HOOK_START,,20260615133342194
Drinks - KVS0302,Bump Order,1,1,20260615133342194,Serve Order,HOOK_END,,20260615133342245
Drinks - KVS0302,Bump Order,1,1,20260615133404252,Serve Order,HOOK_START,,20260615133404252
Drinks - KVS0302,Bump Order,1,1,20260615133404252,Serve Order,HOOK_END,,20260615133404508
Drinks - KVS0302,Bump Order,1,1,20260615133414667,Serve Order,HOOK_START,,20260615133414667
Drinks - KVS0302,Bump Order,1,1,20260615133414667,Serve Order,HOOK_END,,20260615133414830
Drinks - KVS0302,Bump Order,1,1,20260615133435526,Serve Order,HOOK_START,,20260615133435526
Drinks - KVS0302,Bump Order,1,1,20260615133435526,Serve Order,HOOK_END,,20260615133435578
Drinks - KVS0302,Bump Order,1,1,20260615133445910,Serve Order,HOOK_START,,20260615133445910
Drinks - KVS0302,Bump Order,1,1,20260615133445910,Serve Order,HOOK_END,,20260615133446025
Drinks - KVS0302,Bump Order,1,1,20260615133508045,Serve Order,HOOK_START,,20260615133508045
Drinks - KVS0302,Bump Order,1,1,20260615133508045,Serve Order,HOOK_END,,20260615133508266
Drinks - KVS0302,Bump Order,1,1,20260615133518453,Serve Order,HOOK_START,,20260615133518453
Drinks - KVS0302,Bump Order,1,1,20260615133518453,Serve Order,HOOK_END,,20260615133518605
Drinks - KVS0302,Bump Order,1,1,20260615133539280,Serve Order,HOOK_START,,20260615133539280
Drinks - KVS0302,Bump Order,1,1,20260615133539280,Serve Order,HOOK_END,,20260615133539343
Drinks - KVS0302,Bump Order,1,1,20260615133549694,Serve Order,HOOK_START,,20260615133549694
Drinks - KVS0302,Bump Order,1,1,20260615133549694,Serve Order,HOOK_END,,20260615133549899
Drinks - KVS0302,Bump Order,1,1,20260615133611829,Serve Order,HOOK_START,,20260615133611829
Drinks - KVS0302,Bump Order,1,1,20260615133611829,Serve Order,HOOK_END,,20260615133611930
Drinks - KVS0302,Bump Order,1,1,20260615133622244,Serve Order,HOOK_START,,20260615133622244
Drinks - KVS0302,Bump Order,1,1,20260615133622244,Serve Order,HOOK_END,,20260615133622395
Drinks - KVS0302,Bump Order,1,1,20260615133643110,Serve Order,HOOK_START,,20260615133643110
Drinks - KVS0302,Bump Order,1,1,20260615133643110,Serve Order,HOOK_END,,20260615133643212
Drinks - KVS0302,Bump Order,1,1,20260615133653489,Serve Order,HOOK_START,,20260615133653489
Drinks - KVS0302,Bump Order,1,1,20260615133653489,Serve Order,HOOK_END,,20260615133653739
Drinks - KVS0302,Bump Order,1,1,20260615133715619,Serve Order,HOOK_START,,20260615133715619
Drinks - KVS0302,Bump Order,1,1,20260615133715619,Serve Order,HOOK_END,,20260615133715819
Drinks - KVS0302,Bump Order,1,1,20260615133726034,Serve Order,HOOK_START,,20260615133726034
Drinks - KVS0302,Bump Order,1,1,20260615133726034,Serve Order,HOOK_END,,20260615133726185
Drinks - KVS0302,Bump Order,1,1,20260615133746862,Serve Order,HOOK_START,,20260615133746862
Drinks - KVS0302,Bump Order,1,1,20260615133746862,Serve Order,HOOK_END,,20260615133747034
Drinks - KVS0302,Bump Order,1,1,20260615133757273,Serve Order,HOOK_START,,20260615133757273
Drinks - KVS0302,Bump Order,1,1,20260615133757273,Serve Order,HOOK_END,,20260615133757389
Drinks - KVS0302,Bump Order,1,1,20260615133818208,Serve Order,HOOK_START,,20260615133818208
Drinks - KVS0302,Bump Order,1,1,20260615133818208,Serve Order,HOOK_END,,20260615133818260
Drinks - KVS0302,Bump Order,1,1,20260615133829824,Serve Order,HOOK_START,,20260615133829824
Drinks - KVS0302,Bump Order,1,1,20260615133829824,Serve Order,HOOK_END,,20260615133830025
Drinks - KVS0302,Bump Order,1,1,20260615133850645,Serve Order,HOOK_START,,20260615133850645
Drinks - KVS0302,Bump Order,1,1,20260615133850645,Serve Order,HOOK_END,,20260615133850754
Drinks - KVS0302,Bump Order,1,1,20260615133901057,Serve Order,HOOK_START,,20260615133901057
Drinks - KVS0302,Bump Order,1,1,20260615133901057,Serve Order,HOOK_END,,20260615133901169
Drinks - KVS0302,Bump Order,1,1,20260615133921870,Serve Order,HOOK_START,,20260615133921870
Drinks - KVS0302,Bump Order,1,1,20260615133921870,Serve Order,HOOK_END,,20260615133922084
Drinks - KVS0302,Bump Order,1,1,20260615133932292,Serve Order,HOOK_START,,20260615133932292
Drinks - KVS0302,Bump Order,1,1,20260615133932292,Serve Order,HOOK_END,,20260615133932408
Drinks - KVS0302,Bump Order,1,1,20260615133954417,Serve Order,HOOK_START,,20260615133954417
Drinks - KVS0302,Bump Order,1,1,20260615133954417,Serve Order,HOOK_END,,20260615133954568
Drinks - KVS0302,Bump Order,1,1,20260615134004829,Serve Order,HOOK_START,,20260615134004829
Drinks - KVS0302,Bump Order,1,1,20260615134004829,Serve Order,HOOK_END,,20260615134004931
Drinks - KVS0302,Bump Order,1,1,20260615134025670,Serve Order,HOOK_START,,20260615134025670
Drinks - KVS0302,Bump Order,1,1,20260615134025670,Serve Order,HOOK_END,,20260615134025722
Drinks - KVS0302,Bump Order,1,1,20260615134036085,Serve Order,HOOK_START,,20260615134036085
Drinks - KVS0302,Bump Order,1,1,20260615134036085,Serve Order,HOOK_END,,20260615134036135
Drinks - KVS0302,Bump Order,1,1,20260615134058215,Serve Order,HOOK_START,,20260615134058215
Drinks - KVS0302,Bump Order,1,1,20260615134058215,Serve Order,HOOK_END,,20260615134058266
Drinks - KVS0302,Bump Order,1,1,20260615134108624,Serve Order,HOOK_START,,20260615134108624
Drinks - KVS0302,Bump Order,1,1,20260615134108624,Serve Order,HOOK_END,,20260615134108675
Drinks - KVS0302,Bump Order,1,1,20260615134129449,Serve Order,HOOK_START,,20260615134129449
Drinks - KVS0302,Bump Order,1,1,20260615134129449,Serve Order,HOOK_END,,20260615134129550
Drinks - KVS0302,Bump Order,1,1,20260615134139864,Serve Order,HOOK_START,,20260615134139864
Drinks - KVS0302,Bump Order,1,1,20260615134139864,Serve Order,HOOK_END,,20260615134140116
Drinks - KVS0302,Bump Order,1,1,20260615134201993,Serve Order,HOOK_START,,20260615134201993
Drinks - KVS0302,Bump Order,1,1,20260615134201993,Serve Order,HOOK_END,,20260615134202094
Drinks - KVS0302,Bump Order,1,1,20260615134212414,Serve Order,HOOK_START,,20260615134212414
Drinks - KVS0302,Bump Order,1,1,20260615134212414,Serve Order,HOOK_END,,20260615134212619
Drinks - KVS0302,Bump Order,1,1,20260615134233250,Serve Order,HOOK_START,,20260615134233250
Drinks - KVS0302,Bump Order,1,1,20260615134233250,Serve Order,HOOK_END,,20260615134233351
Drinks - KVS0302,Bump Order,1,1,20260615134243666,Serve Order,HOOK_START,,20260615134243666
Drinks - KVS0302,Bump Order,1,1,20260615134243666,Serve Order,HOOK_END,,20260615134243766
Drinks - KVS0302,Bump Order,1,1,20260615134304560,Serve Order,HOOK_START,,20260615134304560
Drinks - KVS0302,Bump Order,1,1,20260615134304560,Serve Order,HOOK_END,,20260615134304611
Drinks - KVS0302,Bump Order,1,1,20260615134316210,Serve Order,HOOK_START,,20260615134316210
Drinks - KVS0302,Bump Order,1,1,20260615134316210,Serve Order,HOOK_END,,20260615134316274
Drinks - KVS0302,Bump Order,1,1,20260615134337039,Serve Order,HOOK_START,,20260615134337039
Drinks - KVS0302,Bump Order,1,1,20260615134337039,Serve Order,HOOK_END,,20260615134337190
Drinks - KVS0302,Bump Order,1,1,20260615134347453,Serve Order,HOOK_START,,20260615134347453
Drinks - KVS0302,Bump Order,1,1,20260615134347453,Serve Order,HOOK_END,,20260615134347616
Drinks - KVS0302,Bump Order,1,1,20260615134408288,Serve Order,HOOK_START,,20260615134408288
Drinks - KVS0302,Bump Order,1,1,20260615134408288,Serve Order,HOOK_END,,20260615134408394
Drinks - KVS0302,Bump Order,1,1,20260615134418693,Serve Order,HOOK_START,,20260615134418693
Drinks - KVS0302,Bump Order,1,1,20260615134418693,Serve Order,HOOK_END,,20260615134418800
Drinks - KVS0302,Bump Order,1,1,20260615134440821,Serve Order,HOOK_START,,20260615134440821
Drinks - KVS0302,Bump Order,1,1,20260615134440821,Serve Order,HOOK_END,,20260615134440972
Drinks - KVS0302,Bump Order,1,1,20260615134451233,Serve Order,HOOK_START,,20260615134451233
Drinks - KVS0302,Bump Order,1,1,20260615134451233,Serve Order,HOOK_END,,20260615134451299
Drinks - KVS0302,Bump Order,1,1,20260615134512062,Serve Order,HOOK_START,,20260615134512062
Drinks - KVS0302,Bump Order,1,1,20260615134512062,Serve Order,HOOK_END,,20260615134512213
Drinks - KVS0302,Bump Order,1,1,20260615134522480,Serve Order,HOOK_START,,20260615134522480
Drinks - KVS0302,Bump Order,1,1,20260615134522480,Serve Order,HOOK_END,,20260615134522583
Drinks - KVS0302,Bump Order,1,1,20260615134544605,Serve Order,HOOK_START,,20260615134544605
Drinks - KVS0302,Bump Order,1,1,20260615134544605,Serve Order,HOOK_END,,20260615134544856
Drinks - KVS0302,Bump Order,1,1,20260615134555017,Serve Order,HOOK_START,,20260615134555017
Drinks - KVS0302,Bump Order,1,1,20260615134555017,Serve Order,HOOK_END,,20260615134555275
Drinks - KVS0302,Bump Order,1,1,20260615134615844,Serve Order,HOOK_START,,20260615134615844
Drinks - KVS0302,Bump Order,1,1,20260615134615844,Serve Order,HOOK_END,,20260615134616051
Drinks - KVS0302,Bump Order,1,1,20260615134626256,Serve Order,HOOK_START,,20260615134626256
Drinks - KVS0302,Bump Order,1,1,20260615134626256,Serve Order,HOOK_END,,20260615134626457
Drinks - KVS0302,Bump Order,1,1,20260615134648386,Serve Order,HOOK_START,,20260615134648386
Drinks - KVS0302,Bump Order,1,1,20260615134648386,Serve Order,HOOK_END,,20260615134648589
Drinks - KVS0302,Bump Order,1,1,20260615134658800,Serve Order,HOOK_START,,20260615134658800
Drinks - KVS0302,Bump Order,1,1,20260615134658800,Serve Order,HOOK_END,,20260615134658951
Drinks - KVS0302,Bump Order,1,1,20260615134719619,Serve Order,HOOK_START,,20260615134719619
Drinks - KVS0302,Bump Order,1,1,20260615134719619,Serve Order,HOOK_END,,20260615134719680
Drinks - KVS0302,Bump Order,1,1,20260615134730033,Serve Order,HOOK_START,,20260615134730033
Drinks - KVS0302,Bump Order,1,1,20260615134730033,Serve Order,HOOK_END,,20260615134730134
Drinks - KVS0302,Bump Order,1,1,20260615134752163,Serve Order,HOOK_START,,20260615134752163
Drinks - KVS0302,Bump Order,1,1,20260615134752163,Serve Order,HOOK_END,,20260615134752364
Drinks - KVS0302,Bump Order,1,1,20260615134802577,Serve Order,HOOK_START,,20260615134802577
Drinks - KVS0302,Bump Order,1,1,20260615134802577,Serve Order,HOOK_END,,20260615134802795
Drinks - KVS0302,Bump Order,1,1,20260615134823411,Serve Order,HOOK_START,,20260615134823411
Drinks - KVS0302,Bump Order,1,1,20260615134823411,Serve Order,HOOK_END,,20260615134823562
Drinks - KVS0302,Bump Order,1,1,20260615134833829,Serve Order,HOOK_START,,20260615134833829
Drinks - KVS0302,Bump Order,1,1,20260615134833829,Serve Order,HOOK_END,,20260615134833943
Drinks - KVS0302,Bump Order,1,1,20260615134854651,Serve Order,HOOK_START,,20260615134854651
Drinks - KVS0302,Bump Order,1,1,20260615134854651,Serve Order,HOOK_END,,20260615134854725
Drinks - KVS0302,Bump Order,1,1,20260615134905175,Serve Order,HOOK_START,,20260615134905175
Drinks - KVS0302,Bump Order,1,1,20260615134905175,Serve Order,HOOK_END,,20260615134905227
Drinks - KVS0302,Bump Order,1,1,20260615134927191,Serve Order,HOOK_START,,20260615134927191
Drinks - KVS0302,Bump Order,1,1,20260615134927191,Serve Order,HOOK_END,,20260615134927292
Drinks - KVS0302,Bump Order,1,1,20260615134937603,Serve Order,HOOK_START,,20260615134937603
Drinks - KVS0302,Bump Order,1,1,20260615134937603,Serve Order,HOOK_END,,20260615134937654
Drinks - KVS0302,Bump Order,1,1,20260615134958435,Serve Order,HOOK_START,,20260615134958435
Drinks - KVS0302,Bump Order,1,1,20260615134958435,Serve Order,HOOK_END,,20260615134958600
Drinks - KVS0302,Bump Order,1,1,20260615135008850,Serve Order,HOOK_START,,20260615135008850
Drinks - KVS0302,Bump Order,1,1,20260615135008850,Serve Order,HOOK_END,,20260615135009002
Drinks - KVS0302,Bump Order,1,1,20260615135030974,Serve Order,HOOK_START,,20260615135030974
Drinks - KVS0302,Bump Order,1,1,20260615135030974,Serve Order,HOOK_END,,20260615135031025
Drinks - KVS0302,Bump Order,1,1,20260615135041388,Serve Order,HOOK_START,,20260615135041388
Drinks - KVS0302,Bump Order,1,1,20260615135041388,Serve Order,HOOK_END,,20260615135041441
Drinks - KVS0302,Bump Order,1,1,20260615135102218,Serve Order,HOOK_START,,20260615135102218
Drinks - KVS0302,Bump Order,1,1,20260615135102218,Serve Order,HOOK_END,,20260615135102419
Drinks - KVS0302,Bump Order,1,1,20260615135112637,Serve Order,HOOK_START,,20260615135112637
Drinks - KVS0302,Bump Order,1,1,20260615135112637,Serve Order,HOOK_END,,20260615135112738
Drinks - KVS0302,Bump Order,1,1,20260615135134757,Serve Order,HOOK_START,,20260615135134757
Drinks - KVS0302,Bump Order,1,1,20260615135134757,Serve Order,HOOK_END,,20260615135134909
Drinks - KVS0302,Bump Order,1,1,20260615135145171,Serve Order,HOOK_START,,20260615135145171
Drinks - KVS0302,Bump Order,1,1,20260615135145171,Serve Order,HOOK_END,,20260615135145334
Drinks - KVS0302,Bump Order,1,1,20260615135205997,Serve Order,HOOK_START,,20260615135205997
Drinks - KVS0302,Bump Order,1,1,20260615135205997,Serve Order,HOOK_END,,20260615135206098
Drinks - KVS0302,Bump Order,1,1,20260615135216410,Serve Order,HOOK_START,,20260615135216410
Drinks - KVS0302,Bump Order,1,1,20260615135216410,Serve Order,HOOK_END,,20260615135216462
Drinks - KVS0302,Bump Order,1,1,20260615135238542,Serve Order,HOOK_START,,20260615135238542
Drinks - KVS0302,Bump Order,1,1,20260615135238542,Serve Order,HOOK_END,,20260615135238643
Drinks - KVS0302,Bump Order,1,1,20260615135248959,Serve Order,HOOK_START,,20260615135248959
Drinks - KVS0302,Bump Order,1,1,20260615135248959,Serve Order,HOOK_END,,20260615135249009
Drinks - KVS0302,Bump Order,1,1,20260615135309785,Serve Order,HOOK_START,,20260615135309785
Drinks - KVS0302,Bump Order,1,1,20260615135309785,Serve Order,HOOK_END,,20260615135309935
Drinks - KVS0302,Bump Order,1,1,20260615135320196,Serve Order,HOOK_START,,20260615135320196
Drinks - KVS0302,Bump Order,1,1,20260615135320196,Serve Order,HOOK_END,,20260615135320397
Drinks - KVS0302,Bump Order,1,1,20260615135341075,Serve Order,HOOK_START,,20260615135341075
Drinks - KVS0302,Bump Order,1,1,20260615135341075,Serve Order,HOOK_END,,20260615135341126
Drinks - KVS0302,Bump Order,1,1,20260615135351461,Serve Order,HOOK_START,,20260615135351461
Drinks - KVS0302,Bump Order,1,1,20260615135351461,Serve Order,HOOK_END,,20260615135351512
Drinks - KVS0302,Bump Order,1,1,20260615135413567,Serve Order,HOOK_START,,20260615135413567
Drinks - KVS0302,Bump Order,1,1,20260615135413567,Serve Order,HOOK_END,,20260615135413785
