Hardware,Scenario,Group,Execution,ScenarioStartTime,Action,Type,Event,Time
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132335021,Take Out Total,HOOK_END,,20260615132335386
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132337325,Exact Cash,HOOK_START,,20260615132337325
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132337325,Exact Cash,HOOK_END,,20260615132338130
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132359937,First,HOOK_START,,20260615132359937
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132359937,First,HOOK_END,,20260615132400080
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132402239,Fries,HOOK_START,,20260615132402239
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132402239,Fries,HOOK_END,,20260615132402465
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132404540,Medium Coke,HOOK_START,,20260615132404540
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132404540,Medium Coke,HOOK_END,,20260615132404768
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132406844,Take Out Total,HOOK_START,,20260615132406844
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132406844,Take Out Total,HOOK_END,,20260615132407216
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132409144,Exact Cash,HOOK_START,,20260615132409144
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132409144,Exact Cash,HOOK_END,,20260615132409959
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132431760,First,HOOK_START,,20260615132431760
